date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:18:28	119180/119180	---M-Z	200	added ('OK')	text/xml	date:Fri,%2028%20Mar%202025%2008:18:28%20GMT	https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/feed/	C:/ST_AREA/Site/site_/www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/feed/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:28	58305/58305	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jan%202021%2008:40:24%20GMT	https://www.topallenatori.it/wp-content/uploads/2021/01/130801248_2722707414618516_101095280910493049_n-960x750.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2021/01/130801248_2722707414618516_101095280910493049_n-960x750.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:28	80920/80920	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jan%202021%2008:40:24%20GMT	https://www.topallenatori.it/wp-content/uploads/2021/01/130801248_2722707414618516_101095280910493049_n-700x1024.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2021/01/130801248_2722707414618516_101095280910493049_n-700x1024.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:29	59680/59680	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202017%2007:51:46%20GMT	https://www.topallenatori.it/wp-content/uploads/2017/09/copertina-e-book-14-allenamenti-giovanissimi-e-allievi-960x750.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2017/09/copertina-e-book-14-allenamenti-giovanissimi-e-allievi-960x750.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:29	46011/46011	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202017%2007:51:45%20GMT	https://www.topallenatori.it/wp-content/uploads/2017/09/copertina-e-book-14-allenamenti-giovanissimi-e-allievi-679x1024.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2017/09/copertina-e-book-14-allenamenti-giovanissimi-e-allievi-679x1024.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:29	228934/228934	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2007:20:37%20GMT	https://www.topallenatori.it/wp-content/uploads/2018/10/riscaldamento-calcio-2.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2018/10/riscaldamento-calcio-2.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:30	41284/41284	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:29%20GMT	https://www.topallenatori.it/riscaldamento-e-attivazione-nel-calcio/	C:/ST_AREA/Site/site_/www.topallenatori.it/riscaldamento-e-attivazione-nel-calcio/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:30	10136/10136	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2017:46:01%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/1-4-3-3-modulo-di-gioco-nel-calcio-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/1-4-3-3-modulo-di-gioco-nel-calcio-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:30	42899/42899	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:29%20GMT	https://www.topallenatori.it/prevenzione-le-andature-di-corsa-nel-calcio/	C:/ST_AREA/Site/site_/www.topallenatori.it/prevenzione-le-andature-di-corsa-nel-calcio/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:30	564706/564706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2017:46:01%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/1-4-3-3-modulo-di-gioco-nel-calcio.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/1-4-3-3-modulo-di-gioco-nel-calcio.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:31	46973/46973	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:30%20GMT	https://www.topallenatori.it/possesso-palla-combinazioni-tecnico-tattico-nei-passaggi/	C:/ST_AREA/Site/site_/www.topallenatori.it/possesso-palla-combinazioni-tecnico-tattico-nei-passaggi/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:31	12964/12964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2010:04:24%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/riscaldamento-calcio-4-3-3-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/riscaldamento-calcio-4-3-3-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:31	41948/41948	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:30%20GMT	https://www.topallenatori.it/principi-di-tattica-nel-4-4-2-e-4-3-3/	C:/ST_AREA/Site/site_/www.topallenatori.it/principi-di-tattica-nel-4-4-2-e-4-3-3/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:31	731348/731348	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2010:04:24%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/riscaldamento-calcio-4-3-3.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/riscaldamento-calcio-4-3-3.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:31	720836/720836	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2010:48:56%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/attivazione-rotazione-4-3-3.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/attivazione-rotazione-4-3-3.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:31	11859/11859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2010:48:56%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/attivazione-rotazione-4-3-3-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/attivazione-rotazione-4-3-3-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:32	42585/42585	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:31%20GMT	https://www.topallenatori.it/ebook-4-4-2-sistema-di-gioco-nel-calcio/	C:/ST_AREA/Site/site_/www.topallenatori.it/ebook-4-4-2-sistema-di-gioco-nel-calcio/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:32	12350/12350	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2014:39:41%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/fase-condizionale-in-regime-tattica-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/fase-condizionale-in-regime-tattica-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:32	670295/670295	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2014:39:41%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/fase-condizionale-in-regime-tattica.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/fase-condizionale-in-regime-tattica.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:32	771684/771684	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2017:45:34%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/FASE-SITUAZIONALE-7-C-7-JOLLY-1.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/FASE-SITUAZIONALE-7-C-7-JOLLY-1.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:32	13503/13503	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202023%2017:45:34%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/FASE-SITUAZIONALE-7-C-7-JOLLY-1-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/FASE-SITUAZIONALE-7-C-7-JOLLY-1-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:32	43009/43009	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:32%20GMT	https://www.topallenatori.it/calcio-gioco-con-il-4-3-3/	C:/ST_AREA/Site/site_/www.topallenatori.it/calcio-gioco-con-il-4-3-3/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:32	10555/10555	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2017:51:12%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/1-4-4-2-modulo-di-gioco-nel-calcio-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/1-4-4-2-modulo-di-gioco-nel-calcio-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:33	575256/575256	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2017:51:11%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/01/1-4-4-2-modulo-di-gioco-nel-calcio.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/01/1-4-4-2-modulo-di-gioco-nel-calcio.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:33	511726/511726	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202023%2017:42:53%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/combinazioni-di-passaggi-nel-quadrato.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/combinazioni-di-passaggi-nel-quadrato.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:33	10304/10304	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202023%2017:42:54%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/combinazioni-di-passaggi-nel-quadrato-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/combinazioni-di-passaggi-nel-quadrato-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:34	262275/262275	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202023%2018:12:41%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/esercitazione-controllo-orientato-e-passaggi-2.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/esercitazione-controllo-orientato-e-passaggi-2.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:34	41012/41012	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:33%20GMT	https://www.topallenatori.it/le-partite-a-tema/	C:/ST_AREA/Site/site_/www.topallenatori.it/le-partite-a-tema/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:34	11876/11876	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202023%2018:12:41%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/esercitazione-controllo-orientato-e-passaggi-2-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/esercitazione-controllo-orientato-e-passaggi-2-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:34	610671/610671	---M--	200	added ('OK')	application/pdf	date:Wed,%2027%20Jul%202016%2023:26:00%20GMT	https://www.topallenatori.it/wp-content/uploads/2016/07/Modulo-4-4-2.pdf	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2016/07/Modulo-4-4-2.pdf	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:34	244636/244636	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202023%2018:14:14%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/esercitazione-controllo-orientato-e-passaggi-1.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/esercitazione-controllo-orientato-e-passaggi-1.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:34	11497/11497	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202023%2018:14:14%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/esercitazione-controllo-orientato-e-passaggi-1-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/esercitazione-controllo-orientato-e-passaggi-1-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:34	390279/390279	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2007:15:10%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/possesso-palla-in-regime-condizionale.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/possesso-palla-in-regime-condizionale.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:35	45918/45918	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:34%20GMT	https://www.topallenatori.it/e-book-soluzioni-tattiche-nelle-palle-inattive/	C:/ST_AREA/Site/site_/www.topallenatori.it/e-book-soluzioni-tattiche-nelle-palle-inattive/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:35	8437/8437	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2007:15:10%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/possesso-palla-in-regime-condizionale-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/possesso-palla-in-regime-condizionale-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:35	672926/672926	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2007:55:36%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/8-c-8.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/8-c-8.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:35	11533/11533	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2007:55:37%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/8-c-8-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/8-c-8-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:35	57793/57793	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:35%20GMT	https://www.topallenatori.it/calcio-la-settimana-dallenamento-che-precede-i-playoff/	C:/ST_AREA/Site/site_/www.topallenatori.it/calcio-la-settimana-dallenamento-che-precede-i-playoff/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:35	439019/439019	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2018:12:07%20GMT	https://www.topallenatori.it/wp-content/uploads/2022/11/Copertina-La-Preparazione-invernale.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2022/11/Copertina-La-Preparazione-invernale.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:36	19844/19844	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2018:12:07%20GMT	https://www.topallenatori.it/wp-content/uploads/2022/11/Copertina-La-Preparazione-invernale-210x300.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2022/11/Copertina-La-Preparazione-invernale-210x300.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:36	99314/99314	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2009:59:49%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/My-project-1-960x750.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/My-project-1-960x750.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:36	138044/138044	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2009:59:49%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/02/My-project-1-1024x1024.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/02/My-project-1-1024x1024.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:36	247403/247403	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2016:55:58%20GMT	https://www.topallenatori.it/wp-content/uploads/2022/04/Gioco-situazionale-nel-calcio-il-6-vs-4-e-la-costruzione-dal-basso1-1.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2022/04/Gioco-situazionale-nel-calcio-il-6-vs-4-e-la-costruzione-dal-basso1-1.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:36	266866/266866	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Jul%202021%2007:40:14%20GMT	https://www.topallenatori.it/wp-content/uploads/2021/07/ESERCITAZIONE-OFFENSIVO-E-DIFENSIVO-NEL-UNO-CONTRO-UNO.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2021/07/ESERCITAZIONE-OFFENSIVO-E-DIFENSIVO-NEL-UNO-CONTRO-UNO.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:37	51825/51825	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:36%20GMT	https://www.topallenatori.it/la-preparazione-invernale-nel-calcio-moderno/	C:/ST_AREA/Site/site_/www.topallenatori.it/la-preparazione-invernale-nel-calcio-moderno/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:37	272172/272172	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jun%202021%2008:33:10%20GMT	https://www.topallenatori.it/wp-content/uploads/2021/06/Esercizi-tecniche-tattiche-funzionali-allinterno-dellallenamento.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2021/06/Esercizi-tecniche-tattiche-funzionali-allinterno-dellallenamento.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:37	187639/187639	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20May%202021%2008:24:17%20GMT	https://www.topallenatori.it/wp-content/uploads/2021/05/ESERCITAZIONE-DELLA-SUPERIRITA-NUMERICA-NEL-CALCIO.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2021/05/ESERCITAZIONE-DELLA-SUPERIRITA-NUMERICA-NEL-CALCIO.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:38	49383/49383	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:37%20GMT	https://www.topallenatori.it/allenamento-giovanissimi-allievi/	C:/ST_AREA/Site/site_/www.topallenatori.it/allenamento-giovanissimi-allievi/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:38	238198/238198	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2007:38:05%20GMT	https://www.topallenatori.it/wp-content/uploads/2021/07/Circuito-riscaldamento-palla.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2021/07/Circuito-riscaldamento-palla.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tecnica/)
09:18:38	12298/12298	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2007:38:05%20GMT	https://www.topallenatori.it/wp-content/uploads/2021/07/Circuito-riscaldamento-palla-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2021/07/Circuito-riscaldamento-palla-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tecnica/)
09:18:38	69368/69368	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:37%20GMT	https://www.topallenatori.it/calcio-la-settimana-tipo-categoria-promozione/	C:/ST_AREA/Site/site_/www.topallenatori.it/calcio-la-settimana-tipo-categoria-promozione/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:38	227009/227009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2008:00:38%20GMT	https://www.topallenatori.it/wp-content/uploads/2021/07/attivazione-con-palla.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2021/07/attivazione-con-palla.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tecnica/)
09:18:38	12427/12427	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2008:00:38%20GMT	https://www.topallenatori.it/wp-content/uploads/2021/07/attivazione-con-palla-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2021/07/attivazione-con-palla-300x225.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tecnica/)
09:18:38	83840/83840	---M-Z	200	added ('OK')	text/xml	date:Fri,%2028%20Mar%202025%2008:18:38%20GMT	https://www.topallenatori.it/category/metodi-di-allenamento/tattica/feed/	C:/ST_AREA/Site/site_/www.topallenatori.it/category/metodi-di-allenamento/tattica/feed/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:39	55591/55591	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:38%20GMT	https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/page/2/	C:/ST_AREA/Site/site_/www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/page/2/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/settimana-tipo/)
09:18:39	168887/168887	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jan%202020%2007:22:29%20GMT	https://www.topallenatori.it/wp-content/uploads/2020/01/calcio-la-fase-analitica-del-sistema-di-gioco.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2020/01/calcio-la-fase-analitica-del-sistema-di-gioco.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tecnica/)
09:18:39	290264/290264	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Oct%202019%2014:05:39%20GMT	https://www.topallenatori.it/wp-content/uploads/2019/10/Calcio-allenare-il-calciare-in-porta.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2019/10/Calcio-allenare-il-calciare-in-porta.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tecnica/)
09:18:39	281332/281332	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Feb%202019%2016:49:23%20GMT	https://www.topallenatori.it/wp-content/uploads/2019/02/Esercizio-trasmissione-e-ricezione-calcio.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2019/02/Esercizio-trasmissione-e-ricezione-calcio.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tecnica/)
09:18:39	148076/148076	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Sep%202017%2015:37:28%20GMT	https://www.topallenatori.it/wp-content/uploads/2017/09/Test-di-valutazione-tecniche-nel-calcio.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2017/09/Test-di-valutazione-tecniche-nel-calcio.jpg	(from https://www.topallenatori.it/category/metodi-di-allenamento/tecnica/)
09:18:40	43083/43083	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:39%20GMT	https://www.topallenatori.it/allenare-nel-calciootto-segreti-per-un-buon-allenamento/	C:/ST_AREA/Site/site_/www.topallenatori.it/allenare-nel-calciootto-segreti-per-un-buon-allenamento/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:40	316505/316505	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2014:03:02%20GMT	https://www.topallenatori.it/wp-content/uploads/2024/07/giovanissimi-2-1.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2024/07/giovanissimi-2-1.jpg	(from https://www.topallenatori.it/category/esercizi/attivita-agonistica/)
09:18:40	15712/15712	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2014:03:03%20GMT	https://www.topallenatori.it/wp-content/uploads/2024/07/giovanissimi-2-1-169x300.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2024/07/giovanissimi-2-1-169x300.jpg	(from https://www.topallenatori.it/category/esercizi/attivita-agonistica/)
09:18:40	45715/45715	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:39%20GMT	https://www.topallenatori.it/il-modulo-4-4-2-specifiche-movimenti-nella-fase-offensiva/	C:/ST_AREA/Site/site_/www.topallenatori.it/il-modulo-4-4-2-specifiche-movimenti-nella-fase-offensiva/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
09:18:40	30530/30530	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2014:43:41%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/07/gioco-con-il-4-3-3-logo.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/07/gioco-con-il-4-3-3-logo.jpg	(from https://www.topallenatori.it/category/esercizi/attivita-agonistica/)
09:18:40	5411/5411	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2014:43:41%20GMT	https://www.topallenatori.it/wp-content/uploads/2023/07/gioco-con-il-4-3-3-logo-300x225.jpg	C:/ST_AREA/Site/site_/www.topallenatori.it/wp-content/uploads/2023/07/gioco-con-il-4-3-3-logo-300x225.jpg	(from https://www.topallenatori.it/category/esercizi/attivita-agonistica/)
09:18:40	47569/47569	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:18:40%20GMT	https://www.topallenatori.it/calcio-sviluppi-di-tattica-in-fase-di-non-possesso/	C:/ST_AREA/Site/site_/www.topallenatori.it/calcio-sviluppi-di-tattica-in-fase-di-non-possesso/index.html	(from https://www.topallenatori.it/category/metodi-di-allenamento/tattica/)
